,Region,LandValue,ImprovementValue,HOEX,Latitude,Longitude,Delta,TimetoFinal,ConstructionDelay,Neighbours,TimetoApply,RepairTime,Units,IncomeRatio,YearBuilt,BuildingCode,Occupancy,Stories,Basement,Area,ConstructionClass,ReplacementCost,Image2010,Image2011,Image2012,Image2013,Image2014,Image2015,Image2016,Image2017,Image2018,Image2019,Image2020,Image2021,Image2022,Image2023,Image2008,Image2024
1182,,,,,,,,,,,,,,,,,,,,,,,,Index:1182 Lat:38.47591847 Long:-122.7174382 Date:2011-06,,,Index:1182 Lat:38.47591847 Long:-122.7174382 Date:2014-04,Index:1182 Lat:38.47591847 Long:-122.7174382 Date:2015-06,,,,Index:1182 Lat:38.47591847 Long:-122.7174382 Date:2019-03,,,,,,
730,,,,,,,,,,,,,,,,,,,,,,,,Index:730 Lat:38.48249325 Long:-122.7460472 Date:2011-06,,Index:730 Lat:38.48249325 Long:-122.7460472 Date:2013-07,,Index:730 Lat:38.48249325 Long:-122.7460472 Date:2015-03,,,,Index:730 Lat:38.48249325 Long:-122.7460472 Date:2019-04,,,Index:730 Lat:38.48249325 Long:-122.7460472 Date:2022-09,,,
906,,,,,,,,,,,,,,,,,,,,,,,,Index:906 Lat:38.47601711 Long:-122.7462789 Date:2011-06,,Index:906 Lat:38.47601711 Long:-122.7462789 Date:2013-07,,Index:906 Lat:38.47601711 Long:-122.7462789 Date:2015-05,,,,,,,Index:906 Lat:38.47601711 Long:-122.7462789 Date:2022-09,,,
530,,,,,,,,,,,,,,,,,,,,,,,,Index:530 Lat:38.47771903 Long:-122.7534067 Date:2011-06,,Index:530 Lat:38.47771903 Long:-122.7534067 Date:2013-07,Index:530 Lat:38.47771903 Long:-122.7534067 Date:2014-04,Index:530 Lat:38.47771903 Long:-122.7534067 Date:2015-05,,,,Index:530 Lat:38.47771903 Long:-122.7534067 Date:2019-03,,,Index:530 Lat:38.47771903 Long:-122.7534067 Date:2022-09,,,
1394,,,,,,,,,,,,,,,,,,,,,,,,Index:1394 Lat:38.48882246 Long:-122.6898183 Date:2011-06,,,Index:1394 Lat:38.48882246 Long:-122.6898183 Date:2014-04,Index:1394 Lat:38.48882246 Long:-122.6898183 Date:2015-06,,,,Index:1394 Lat:38.48882246 Long:-122.6898183 Date:2019-03,,,,,,
1075,,,,,,,,,,,,,,,,,,,,,,,,Index:1075 Lat:38.47879984 Long:-122.7021177 Date:2011-06,,,Index:1075 Lat:38.47879984 Long:-122.7021177 Date:2014-04,Index:1075 Lat:38.47879984 Long:-122.7021177 Date:2015-06,,,,Index:1075 Lat:38.47879984 Long:-122.7021177 Date:2019-03,,,Index:1075 Lat:38.47879984 Long:-122.7021177 Date:2022-09,,Index:1075 Lat:38.47879984 Long:-122.7021177 Date:2008-07,
1376,,,,,,,,,,,,,,,,,,,,,,,,Index:1376 Lat:38.48817217 Long:-122.6902883 Date:2011-06,,,Index:1376 Lat:38.48817217 Long:-122.6902883 Date:2014-04,Index:1376 Lat:38.48817217 Long:-122.6902883 Date:2015-06,,,,Index:1376 Lat:38.48817217 Long:-122.6902883 Date:2019-03,,,,,,
130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Index:130 Lat:38.47603785 Long:-122.7515732 Date:2019-03,,,Index:130 Lat:38.47603785 Long:-122.7515732 Date:2022-09,,,
374,,,,,,,,,,,,,,,,,,,,,,,,Index:374 Lat:38.48138216 Long:-122.7492837 Date:2011-06,,Index:374 Lat:38.48138216 Long:-122.7492837 Date:2013-07,Index:374 Lat:38.48138216 Long:-122.7492837 Date:2014-04,Index:374 Lat:38.48138216 Long:-122.7492837 Date:2015-07,,,,Index:374 Lat:38.48138216 Long:-122.7492837 Date:2019-04,,,Index:374 Lat:38.48138216 Long:-122.7492837 Date:2022-09,,,
1149,,,,,,,,,,,,,,,,,,,,,,,,Index:1149 Lat:38.47770865 Long:-122.7029279 Date:2011-06,,,Index:1149 Lat:38.47770865 Long:-122.7029279 Date:2014-04,Index:1149 Lat:38.47770865 Long:-122.7029279 Date:2015-06,,,,Index:1149 Lat:38.47770865 Long:-122.7029279 Date:2019-03,,,Index:1149 Lat:38.47770865 Long:-122.7029279 Date:2022-09,,Index:1149 Lat:38.47770865 Long:-122.7029279 Date:2008-07,
995,,,,,,,,,,,,,,,,,,,,,,,,Index:995 Lat:38.47775769 Long:-122.745885 Date:2011-06,,Index:995 Lat:38.47775769 Long:-122.745885 Date:2013-07,Index:995 Lat:38.47775769 Long:-122.745885 Date:2014-04,Index:995 Lat:38.47775769 Long:-122.745885 Date:2015-05,,,,Index:995 Lat:38.47775769 Long:-122.745885 Date:2019-03,,,Index:995 Lat:38.47775769 Long:-122.745885 Date:2022-09,,,
1176,,,,,,,,,,,,,,,,,,,,,,,,Index:1176 Lat:38.47543386 Long:-122.7146633 Date:2011-06,,,Index:1176 Lat:38.47543386 Long:-122.7146633 Date:2014-04,Index:1176 Lat:38.47543386 Long:-122.7146633 Date:2015-06,,,,Index:1176 Lat:38.47543386 Long:-122.7146633 Date:2019-03,,,,,,
1230,,,,,,,,,,,,,,,,,,,,,,,,Index:1230 Lat:38.47472587 Long:-122.7181522 Date:2011-06,,,Index:1230 Lat:38.47472587 Long:-122.7181522 Date:2014-04,Index:1230 Lat:38.47472587 Long:-122.7181522 Date:2015-04,,,,Index:1230 Lat:38.47472587 Long:-122.7181522 Date:2019-03,,,,,,
643,,,,,,,,,,,,,,,,,,,,,,,,Index:643 Lat:38.48130655 Long:-122.7510701 Date:2011-06,,Index:643 Lat:38.48130655 Long:-122.7510701 Date:2013-07,Index:643 Lat:38.48130655 Long:-122.7510701 Date:2014-04,Index:643 Lat:38.48130655 Long:-122.7510701 Date:2015-06,,,,,,,Index:643 Lat:38.48130655 Long:-122.7510701 Date:2022-09,,,
1183,,,,,,,,,,,,,,,,,,,,,,,,Index:1183 Lat:38.47554429 Long:-122.7169553 Date:2011-06,,,Index:1183 Lat:38.47554429 Long:-122.7169553 Date:2014-04,Index:1183 Lat:38.47554429 Long:-122.7169553 Date:2015-06,,,,Index:1183 Lat:38.47554429 Long:-122.7169553 Date:2019-03,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,Index:14 Lat:38.47066691 Long:-122.74835 Date:2011-06,,Index:14 Lat:38.47066691 Long:-122.74835 Date:2013-07,Index:14 Lat:38.47066691 Long:-122.74835 Date:2014-04,Index:14 Lat:38.47066691 Long:-122.74835 Date:2015-05,,,,Index:14 Lat:38.47066691 Long:-122.74835 Date:2019-04,,,Index:14 Lat:38.47066691 Long:-122.74835 Date:2022-09,,,
283,,,,,,,,,,,,,,,,,,,,,,,,Index:283 Lat:38.47897553 Long:-122.7489602 Date:2011-06,,Index:283 Lat:38.47897553 Long:-122.7489602 Date:2013-07,,Index:283 Lat:38.47897553 Long:-122.7489602 Date:2015-06,Index:283 Lat:38.47897553 Long:-122.7489602 Date:2016-06,,Index:283 Lat:38.47897553 Long:-122.7489602 Date:2018-11,Index:283 Lat:38.47897553 Long:-122.7489602 Date:2019-03,,,Index:283 Lat:38.47897553 Long:-122.7489602 Date:2022-09,Index:283 Lat:38.47897553 Long:-122.7489602 Date:2023-01,,
820,,,,,,,,,,,,,,,,,,,,,,,,Index:820 Lat:38.47514581 Long:-122.746411 Date:2011-06,,Index:820 Lat:38.47514581 Long:-122.746411 Date:2013-07,Index:820 Lat:38.47514581 Long:-122.746411 Date:2014-04,Index:820 Lat:38.47514581 Long:-122.746411 Date:2015-05,,,,,,,Index:820 Lat:38.47514581 Long:-122.746411 Date:2022-09,,,
692,,,,,,,,,,,,,,,,,,,,,,,,Index:692 Lat:38.48008467 Long:-122.7531624 Date:2011-06,,Index:692 Lat:38.48008467 Long:-122.7531624 Date:2013-07,Index:692 Lat:38.48008467 Long:-122.7531624 Date:2014-04,Index:692 Lat:38.48008467 Long:-122.7531624 Date:2015-06,,,,Index:692 Lat:38.48008467 Long:-122.7531624 Date:2019-04,,,Index:692 Lat:38.48008467 Long:-122.7531624 Date:2022-09,,,
1399,,,,,,,,,,,,,,,,,,,,,,,,Index:1399 Lat:38.48853031 Long:-122.6884514 Date:2011-06,,,Index:1399 Lat:38.48853031 Long:-122.6884514 Date:2014-04,Index:1399 Lat:38.48853031 Long:-122.6884514 Date:2015-06,,,,Index:1399 Lat:38.48853031 Long:-122.6884514 Date:2019-03,,Index:1399 Lat:38.48853031 Long:-122.6884514 Date:2021-03,,Index:1399 Lat:38.48853031 Long:-122.6884514 Date:2023-01,Index:1399 Lat:38.48853031 Long:-122.6884514 Date:2008-08,
94,,,,,,,,,,,,,,,,,,,,,,,,Index:94 Lat:38.47270559 Long:-122.7506196 Date:2011-06,,Index:94 Lat:38.47270559 Long:-122.7506196 Date:2013-07,Index:94 Lat:38.47270559 Long:-122.7506196 Date:2014-04,Index:94 Lat:38.47270559 Long:-122.7506196 Date:2015-06,,,,Index:94 Lat:38.47270559 Long:-122.7506196 Date:2019-04,,,Index:94 Lat:38.47270559 Long:-122.7506196 Date:2022-09,,,
838,,,,,,,,,,,,,,,,,,,,,,,,Index:838 Lat:38.47601354 Long:-122.7434748 Date:2011-06,,Index:838 Lat:38.47601354 Long:-122.7434748 Date:2013-07,Index:838 Lat:38.47601354 Long:-122.7434748 Date:2014-04,Index:838 Lat:38.47601354 Long:-122.7434748 Date:2015-05,,,,Index:838 Lat:38.47601354 Long:-122.7434748 Date:2019-03,,,Index:838 Lat:38.47601354 Long:-122.7434748 Date:2022-09,,,
120,,,,,,,,,,,,,,,,,,,,,,,,Index:120 Lat:38.4715116 Long:-122.7481091 Date:2011-06,,Index:120 Lat:38.4715116 Long:-122.7481091 Date:2013-07,Index:120 Lat:38.4715116 Long:-122.7481091 Date:2014-04,Index:120 Lat:38.4715116 Long:-122.7481091 Date:2015-06,,,,Index:120 Lat:38.4715116 Long:-122.7481091 Date:2019-04,,,Index:120 Lat:38.4715116 Long:-122.7481091 Date:2022-09,,,
178,,,,,,,,,,,,,,,,,,,,,,,,Index:178 Lat:38.47638 Long:-122.7492544 Date:2011-06,,Index:178 Lat:38.47638 Long:-122.7492544 Date:2013-07,,,,,,,,,,,,
845,,,,,,,,,,,,,,,,,,,,,,,,Index:845 Lat:38.47771598 Long:-122.7441028 Date:2011-06,,Index:845 Lat:38.47771598 Long:-122.7441028 Date:2013-07,Index:845 Lat:38.47771598 Long:-122.7441028 Date:2014-04,Index:845 Lat:38.47771598 Long:-122.7441028 Date:2015-07,Index:845 Lat:38.47771598 Long:-122.7441028 Date:2016-04,,,Index:845 Lat:38.47771598 Long:-122.7441028 Date:2019-03,,,Index:845 Lat:38.47771598 Long:-122.7441028 Date:2022-09,,,
528,,,,,,,,,,,,,,,,,,,,,,,,Index:528 Lat:38.47719923 Long:-122.7536322 Date:2011-06,,Index:528 Lat:38.47719923 Long:-122.7536322 Date:2013-07,Index:528 Lat:38.47719923 Long:-122.7536322 Date:2014-04,Index:528 Lat:38.47719923 Long:-122.7536322 Date:2015-05,,,,Index:528 Lat:38.47719923 Long:-122.7536322 Date:2019-03,,,Index:528 Lat:38.47719923 Long:-122.7536322 Date:2022-09,,,
911,,,,,,,,,,,,,,,,,,,,,,,,Index:911 Lat:38.4799598 Long:-122.7445781 Date:2011-06,,Index:911 Lat:38.4799598 Long:-122.7445781 Date:2013-07,,Index:911 Lat:38.4799598 Long:-122.7445781 Date:2015-05,,,,Index:911 Lat:38.4799598 Long:-122.7445781 Date:2019-04,,,Index:911 Lat:38.4799598 Long:-122.7445781 Date:2022-09,,,
199,,,,,,,,,,,,,,,,,,,,,,,,Index:199 Lat:38.47538556 Long:-122.7509789 Date:2011-06,,,,,,,,,,,,,,
269,,,,,,,,,,,,,,,,,,,,,,,,Index:269 Lat:38.47921359 Long:-122.7480808 Date:2011-06,,Index:269 Lat:38.47921359 Long:-122.7480808 Date:2013-07,Index:269 Lat:38.47921359 Long:-122.7480808 Date:2014-04,Index:269 Lat:38.47921359 Long:-122.7480808 Date:2015-05,,,,Index:269 Lat:38.47921359 Long:-122.7480808 Date:2019-04,,,Index:269 Lat:38.47921359 Long:-122.7480808 Date:2022-09,,,
1327,,,,,,,,,,,,,,,,,,,,,,,,Index:1327 Lat:38.4847641 Long:-122.6902965 Date:2011-06,,,Index:1327 Lat:38.4847641 Long:-122.6902965 Date:2014-04,Index:1327 Lat:38.4847641 Long:-122.6902965 Date:2015-06,,,,Index:1327 Lat:38.4847641 Long:-122.6902965 Date:2019-03,,,,,,
1226,,,,,,,,,,,,,,,,,,,,,,,,Index:1226 Lat:38.4757111 Long:-122.7187436 Date:2011-06,,,Index:1226 Lat:38.4757111 Long:-122.7187436 Date:2014-04,Index:1226 Lat:38.4757111 Long:-122.7187436 Date:2015-04,,,,Index:1226 Lat:38.4757111 Long:-122.7187436 Date:2019-03,,,,,,
68,,,,,,,,,,,,,,,,,,,,,,,,Index:68 Lat:38.47400235 Long:-122.7507054 Date:2011-06,,Index:68 Lat:38.47400235 Long:-122.7507054 Date:2013-07,Index:68 Lat:38.47400235 Long:-122.7507054 Date:2014-04,Index:68 Lat:38.47400235 Long:-122.7507054 Date:2015-06,Index:68 Lat:38.47400235 Long:-122.7507054 Date:2016-03,,Index:68 Lat:38.47400235 Long:-122.7507054 Date:2018-11,Index:68 Lat:38.47400235 Long:-122.7507054 Date:2019-04,,Index:68 Lat:38.47400235 Long:-122.7507054 Date:2021-03,Index:68 Lat:38.47400235 Long:-122.7507054 Date:2022-09,,,
20,,,,,,,,,,,,,,,,,,,,,,,,Index:20 Lat:38.4710976 Long:-122.7498849 Date:2011-06,,Index:20 Lat:38.4710976 Long:-122.7498849 Date:2013-07,Index:20 Lat:38.4710976 Long:-122.7498849 Date:2014-04,Index:20 Lat:38.4710976 Long:-122.7498849 Date:2015-05,,,,Index:20 Lat:38.4710976 Long:-122.7498849 Date:2019-04,,,Index:20 Lat:38.4710976 Long:-122.7498849 Date:2022-09,,,
1070,,,,,,,,,,,,,,,,,,,,,,,,Index:1070 Lat:38.47837321 Long:-122.703372 Date:2011-06,,,Index:1070 Lat:38.47837321 Long:-122.703372 Date:2014-04,Index:1070 Lat:38.47837321 Long:-122.703372 Date:2015-06,,,,Index:1070 Lat:38.47837321 Long:-122.703372 Date:2019-03,,,Index:1070 Lat:38.47837321 Long:-122.703372 Date:2022-09,,Index:1070 Lat:38.47837321 Long:-122.703372 Date:2008-07,
1037,,,,,,,,,,,,,,,,,,,,,,,,Index:1037 Lat:38.47754974 Long:-122.7467729 Date:2011-06,,Index:1037 Lat:38.47754974 Long:-122.7467729 Date:2013-07,Index:1037 Lat:38.47754974 Long:-122.7467729 Date:2014-04,Index:1037 Lat:38.47754974 Long:-122.7467729 Date:2015-05,,,,Index:1037 Lat:38.47754974 Long:-122.7467729 Date:2019-03,,,Index:1037 Lat:38.47754974 Long:-122.7467729 Date:2022-09,,,
499,,,,,,,,,,,,,,,,,,,,,,,,Index:499 Lat:38.48045711 Long:-122.7506334 Date:2011-06,,Index:499 Lat:38.48045711 Long:-122.7506334 Date:2013-07,Index:499 Lat:38.48045711 Long:-122.7506334 Date:2014-04,Index:499 Lat:38.48045711 Long:-122.7506334 Date:2015-06,,,,,,,Index:499 Lat:38.48045711 Long:-122.7506334 Date:2022-09,,,
249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Index:249 Lat:38.47991487 Long:-122.7479538 Date:2022-09,,,
1333,,,,,,,,,,,,,,,,,,,,,,,,Index:1333 Lat:38.48580476 Long:-122.691134 Date:2011-06,,,Index:1333 Lat:38.48580476 Long:-122.691134 Date:2014-04,Index:1333 Lat:38.48580476 Long:-122.691134 Date:2015-06,,,,Index:1333 Lat:38.48580476 Long:-122.691134 Date:2019-03,,,,,,
997,,,,,,,,,,,,,,,,,,,,,,,,Index:997 Lat:38.4777576 Long:-122.7463207 Date:2011-06,,Index:997 Lat:38.4777576 Long:-122.7463207 Date:2013-07,Index:997 Lat:38.4777576 Long:-122.7463207 Date:2014-04,Index:997 Lat:38.4777576 Long:-122.7463207 Date:2015-05,,,,Index:997 Lat:38.4777576 Long:-122.7463207 Date:2019-03,,,Index:997 Lat:38.4777576 Long:-122.7463207 Date:2022-09,,,
497,,,,,,,,,,,,,,,,,,,,,,,,Index:497 Lat:38.48013762 Long:-122.7504204 Date:2011-06,,Index:497 Lat:38.48013762 Long:-122.7504204 Date:2013-07,Index:497 Lat:38.48013762 Long:-122.7504204 Date:2014-04,Index:497 Lat:38.48013762 Long:-122.7504204 Date:2015-06,,,,,,,Index:497 Lat:38.48013762 Long:-122.7504204 Date:2022-09,,,
1244,,,,,,,,,,,,,,,,,,,,,,,,Index:1244 Lat:38.47838023 Long:-122.7169351 Date:2011-06,,,Index:1244 Lat:38.47838023 Long:-122.7169351 Date:2014-04,Index:1244 Lat:38.47838023 Long:-122.7169351 Date:2015-06,,,,Index:1244 Lat:38.47838023 Long:-122.7169351 Date:2019-03,,,,,,
115,,,,,,,,,,,,,,,,,,,,,,,,,,Index:115 Lat:38.4718091 Long:-122.7474907 Date:2013-07,Index:115 Lat:38.4718091 Long:-122.7474907 Date:2014-04,Index:115 Lat:38.4718091 Long:-122.7474907 Date:2015-06,,,,,,,Index:115 Lat:38.4718091 Long:-122.7474907 Date:2022-09,,,
921,,,,,,,,,,,,,,,,,,,,,,,,Index:921 Lat:38.4818142 Long:-122.74231 Date:2011-06,,Index:921 Lat:38.4818142 Long:-122.74231 Date:2013-07,,Index:921 Lat:38.4818142 Long:-122.74231 Date:2015-07,Index:921 Lat:38.4818142 Long:-122.74231 Date:2016-06,,,Index:921 Lat:38.4818142 Long:-122.74231 Date:2019-04,,,Index:921 Lat:38.4818142 Long:-122.74231 Date:2022-09,,,
537,,,,,,,,,,,,,,,,,,,,,,,,Index:537 Lat:38.47793473 Long:-122.7526978 Date:2011-06,,Index:537 Lat:38.47793473 Long:-122.7526978 Date:2013-07,Index:537 Lat:38.47793473 Long:-122.7526978 Date:2014-04,Index:537 Lat:38.47793473 Long:-122.7526978 Date:2015-05,,,,Index:537 Lat:38.47793473 Long:-122.7526978 Date:2019-03,,,Index:537 Lat:38.47793473 Long:-122.7526978 Date:2022-09,,,
1334,,,,,,,,,,,,,,,,,,,,,,,,Index:1334 Lat:38.4860734 Long:-122.6913123 Date:2011-06,,,Index:1334 Lat:38.4860734 Long:-122.6913123 Date:2014-04,Index:1334 Lat:38.4860734 Long:-122.6913123 Date:2015-06,,,,Index:1334 Lat:38.4860734 Long:-122.6913123 Date:2019-03,,,,,,
1341,,,,,,,,,,,,,,,,,,,,,,,,Index:1341 Lat:38.48840934 Long:-122.6925578 Date:2011-06,,,Index:1341 Lat:38.48840934 Long:-122.6925578 Date:2014-04,Index:1341 Lat:38.48840934 Long:-122.6925578 Date:2015-06,,,,Index:1341 Lat:38.48840934 Long:-122.6925578 Date:2019-03,,,,,Index:1341 Lat:38.48840934 Long:-122.6925578 Date:2008-08,
1061,,,,,,,,,,,,,,,,,,,,,,,,Index:1061 Lat:38.47811956 Long:-122.7003879 Date:2011-06,,,Index:1061 Lat:38.47811956 Long:-122.7003879 Date:2014-04,Index:1061 Lat:38.47811956 Long:-122.7003879 Date:2015-06,,,,Index:1061 Lat:38.47811956 Long:-122.7003879 Date:2019-03,,,Index:1061 Lat:38.47811956 Long:-122.7003879 Date:2022-09,,Index:1061 Lat:38.47811956 Long:-122.7003879 Date:2008-07,
543,,,,,,,,,,,,,,,,,,,,,,,,Index:543 Lat:38.47798071 Long:-122.7545147 Date:2011-06,,Index:543 Lat:38.47798071 Long:-122.7545147 Date:2013-07,Index:543 Lat:38.47798071 Long:-122.7545147 Date:2014-04,Index:543 Lat:38.47798071 Long:-122.7545147 Date:2015-05,,,,Index:543 Lat:38.47798071 Long:-122.7545147 Date:2019-03,,,Index:543 Lat:38.47798071 Long:-122.7545147 Date:2022-09,,Index:543 Lat:38.47798071 Long:-122.7545147 Date:2008-08,
715,,,,,,,,,,,,,,,,,,,,,,,,Index:715 Lat:38.48257669 Long:-122.7482298 Date:2011-06,,,Index:715 Lat:38.48257669 Long:-122.7482298 Date:2014-04,Index:715 Lat:38.48257669 Long:-122.7482298 Date:2015-07,,,,,,,,,,
122,,,,,,,,,,,,,,,,,,,,,,,,Index:122 Lat:38.47683182 Long:-122.7518682 Date:2011-06,,,Index:122 Lat:38.47683182 Long:-122.7518682 Date:2014-04,Index:122 Lat:38.47683182 Long:-122.7518682 Date:2015-05,Index:122 Lat:38.47683182 Long:-122.7518682 Date:2016-04,,,Index:122 Lat:38.47683182 Long:-122.7518682 Date:2019-03,,Index:122 Lat:38.47683182 Long:-122.7518682 Date:2021-03,,Index:122 Lat:38.47683182 Long:-122.7518682 Date:2023-03,,Index:122 Lat:38.47683182 Long:-122.7518682 Date:2024-02
1385,,,,,,,,,,,,,,,,,,,,,,,,Index:1385 Lat:38.48960469 Long:-122.6908431 Date:2011-06,,,Index:1385 Lat:38.48960469 Long:-122.6908431 Date:2014-04,Index:1385 Lat:38.48960469 Long:-122.6908431 Date:2015-06,,,,Index:1385 Lat:38.48960469 Long:-122.6908431 Date:2019-03,,,,,,
548,,,,,,,,,,,,,,,,,,,,,,,,Index:548 Lat:38.47800162 Long:-122.7551212 Date:2011-06,,Index:548 Lat:38.47800162 Long:-122.7551212 Date:2013-07,Index:548 Lat:38.47800162 Long:-122.7551212 Date:2014-04,Index:548 Lat:38.47800162 Long:-122.7551212 Date:2015-06,,,,Index:548 Lat:38.47800162 Long:-122.7551212 Date:2019-03,,,Index:548 Lat:38.47800162 Long:-122.7551212 Date:2022-09,,,
599,,,,,,,,,,,,,,,,,,,,,,,,,,Index:599 Lat:38.47876747 Long:-122.7525128 Date:2013-07,,Index:599 Lat:38.47876747 Long:-122.7525128 Date:2015-06,,,,,,,Index:599 Lat:38.47876747 Long:-122.7525128 Date:2022-09,,,
111,,,,,,,,,,,,,,,,,,,,,,,,,,Index:111 Lat:38.47224634 Long:-122.7472924 Date:2013-07,Index:111 Lat:38.47224634 Long:-122.7472924 Date:2014-04,Index:111 Lat:38.47224634 Long:-122.7472924 Date:2015-06,,,,,,,,,,
795,,,,,,,,,,,,,,,,,,,,,,,,Index:795 Lat:38.48072232 Long:-122.7467985 Date:2011-06,,Index:795 Lat:38.48072232 Long:-122.7467985 Date:2013-07,,Index:795 Lat:38.48072232 Long:-122.7467985 Date:2015-03,,,,Index:795 Lat:38.48072232 Long:-122.7467985 Date:2019-04,,,Index:795 Lat:38.48072232 Long:-122.7467985 Date:2022-09,,,
1319,,,,,,,,,,,,,,,,,,,,,,,,Index:1319 Lat:38.48537369 Long:-122.6914537 Date:2011-06,,,Index:1319 Lat:38.48537369 Long:-122.6914537 Date:2014-04,Index:1319 Lat:38.48537369 Long:-122.6914537 Date:2015-06,,,,Index:1319 Lat:38.48537369 Long:-122.6914537 Date:2019-03,,,,,,
596,,,,,,,,,,,,,,,,,,,,,,,,,,Index:596 Lat:38.47877861 Long:-122.7522295 Date:2013-07,,Index:596 Lat:38.47877861 Long:-122.7522295 Date:2015-06,,,,,,,Index:596 Lat:38.47877861 Long:-122.7522295 Date:2022-09,,,
689,,,,,,,,,,,,,,,,,,,,,,,,Index:689 Lat:38.48089476 Long:-122.7530801 Date:2011-06,,Index:689 Lat:38.48089476 Long:-122.7530801 Date:2013-07,Index:689 Lat:38.48089476 Long:-122.7530801 Date:2014-04,Index:689 Lat:38.48089476 Long:-122.7530801 Date:2015-07,,,,Index:689 Lat:38.48089476 Long:-122.7530801 Date:2019-04,,,Index:689 Lat:38.48089476 Long:-122.7530801 Date:2022-09,,,
201,,,,,,,,,,,,,,,,,,,,,,,,,,Index:201 Lat:38.47538668 Long:-122.7495498 Date:2013-07,Index:201 Lat:38.47538668 Long:-122.7495498 Date:2014-04,,,,,,,,,,,
69,,,,,,,,,,,,,,,,,,,,,,,,Index:69 Lat:38.47399999 Long:-122.7509149 Date:2011-06,,Index:69 Lat:38.47399999 Long:-122.7509149 Date:2013-07,Index:69 Lat:38.47399999 Long:-122.7509149 Date:2014-04,Index:69 Lat:38.47399999 Long:-122.7509149 Date:2015-06,Index:69 Lat:38.47399999 Long:-122.7509149 Date:2016-03,,Index:69 Lat:38.47399999 Long:-122.7509149 Date:2018-11,Index:69 Lat:38.47399999 Long:-122.7509149 Date:2019-04,,Index:69 Lat:38.47399999 Long:-122.7509149 Date:2021-03,Index:69 Lat:38.47399999 Long:-122.7509149 Date:2022-09,,,
794,,,,,,,,,,,,,,,,,,,,,,,,Index:794 Lat:38.48089418 Long:-122.7468087 Date:2011-06,,Index:794 Lat:38.48089418 Long:-122.7468087 Date:2013-07,,Index:794 Lat:38.48089418 Long:-122.7468087 Date:2015-03,,,,Index:794 Lat:38.48089418 Long:-122.7468087 Date:2019-04,,,Index:794 Lat:38.48089418 Long:-122.7468087 Date:2022-09,,,
23,,,,,,,,,,,,,,,,,,,,,,,,Index:23 Lat:38.47200957 Long:-122.7499575 Date:2011-06,,Index:23 Lat:38.47200957 Long:-122.7499575 Date:2013-07,Index:23 Lat:38.47200957 Long:-122.7499575 Date:2014-04,,,,,,,,Index:23 Lat:38.47200957 Long:-122.7499575 Date:2022-09,,,
1277,,,,,,,,,,,,,,,,,,,,,,,,Index:1277 Lat:38.48622572 Long:-122.6991028 Date:2011-06,,,Index:1277 Lat:38.48622572 Long:-122.6991028 Date:2014-04,Index:1277 Lat:38.48622572 Long:-122.6991028 Date:2015-06,,,,Index:1277 Lat:38.48622572 Long:-122.6991028 Date:2019-03,,,,Index:1277 Lat:38.48622572 Long:-122.6991028 Date:2023-01,Index:1277 Lat:38.48622572 Long:-122.6991028 Date:2008-07,
237,,,,,,,,,,,,,,,,,,,,,,,,Index:237 Lat:38.47564808 Long:-122.7486264 Date:2011-06,,,Index:237 Lat:38.47564808 Long:-122.7486264 Date:2014-04,,,,,,,,,,,
958,,,,,,,,,,,,,,,,,,,,,,,,Index:958 Lat:38.4809217 Long:-122.743653 Date:2011-06,,Index:958 Lat:38.4809217 Long:-122.743653 Date:2013-07,,Index:958 Lat:38.4809217 Long:-122.743653 Date:2015-05,,,,Index:958 Lat:38.4809217 Long:-122.743653 Date:2019-04,,,Index:958 Lat:38.4809217 Long:-122.743653 Date:2022-09,,,
1031,,,,,,,,,,,,,,,,,,,,,,,,Index:1031 Lat:38.47903376 Long:-122.7467982 Date:2011-06,,Index:1031 Lat:38.47903376 Long:-122.7467982 Date:2013-07,Index:1031 Lat:38.47903376 Long:-122.7467982 Date:2014-04,Index:1031 Lat:38.47903376 Long:-122.7467982 Date:2015-05,,,,Index:1031 Lat:38.47903376 Long:-122.7467982 Date:2019-03,,,Index:1031 Lat:38.47903376 Long:-122.7467982 Date:2022-09,,,
1251,,,,,,,,,,,,,,,,,,,,,,,,Index:1251 Lat:38.48243355 Long:-122.6899722 Date:2011-06,,,Index:1251 Lat:38.48243355 Long:-122.6899722 Date:2014-04,Index:1251 Lat:38.48243355 Long:-122.6899722 Date:2015-06,,,,Index:1251 Lat:38.48243355 Long:-122.6899722 Date:2019-03,,,Index:1251 Lat:38.48243355 Long:-122.6899722 Date:2022-09,,Index:1251 Lat:38.48243355 Long:-122.6899722 Date:2008-08,
1094,,,,,,,,,,,,,,,,,,,,,,,,Index:1094 Lat:38.48048367 Long:-122.7027219 Date:2011-06,,,Index:1094 Lat:38.48048367 Long:-122.7027219 Date:2014-04,Index:1094 Lat:38.48048367 Long:-122.7027219 Date:2015-06,,,,Index:1094 Lat:38.48048367 Long:-122.7027219 Date:2019-03,,,,,Index:1094 Lat:38.48048367 Long:-122.7027219 Date:2008-07,
